country,status,item type,application,width,product_ref,quantity_tons_log,customer_log,thickness_log,selling_price_log,item_date_day,item_date_month,item_date_year,delivery_date_day,delivery_date_month,delivery_date_year
32.0,1,1.0,42.0,1222.0,611993,4.173805023807892,17.223948629117604,-0.7550225842780328,7.23561914106675,1,4,2021,1,7,2021
39.0,0,0.0,41.0,1250.0,1668701718,3.9699253924291966,17.22395604188824,0.8109302162163288,7.037905963447182,1,4,2021,1,8,2021
32.0,1,1.0,42.0,1000.0,611993,4.183334401749476,17.223948629117604,-0.6931471805599453,7.247792581767846,1,4,2021,1,7,2021
39.0,0,0.0,41.0,1200.0,1668701718,5.01456854338643,17.22395604188824,1.0116009116784799,7.039660349862076,1,4,2021,1,8,2021
32.0,1,1.0,42.0,970.0,611993,4.140594596801752,17.223948629117604,-1.7147984280919266,7.393239705191865,1,4,2021,1,7,2021
39.0,0,0.0,41.0,1200.0,1668701718,3.970227051826004,17.22395604188824,-0.16251892949777494,7.098375638590786,1,4,2021,1,8,2021
32.0,1,1.0,42.0,1140.0,611993,4.26174918224826,17.223948629117604,-0.5621189181535413,7.393239705191865,1,4,2021,1,7,2021
39.0,0,0.0,41.0,990.0,1668701718,5.035322796429668,17.22395604188824,1.6094379124341003,7.087573705557973,1,4,2021,1,8,2021
32.0,0,1.0,20.0,1013.0,611993,4.721392755861912,17.229818897973214,0.0,7.2196420401307355,1,4,2021,1,7,2021
39.0,0,0.0,41.0,980.0,1668701718,5.3347279359047555,17.22395604188824,1.791759469228055,7.103322062526113,1,4,2021,1,8,2021
32.0,0,1.0,20.0,1005.0,611993,4.716268564580496,17.229818897973214,-0.6931471805599453,7.393239705191865,1,4,2021,1,7,2021
39.0,0,0.0,41.0,1000.0,1668701718,5.994406431020869,17.22395604188824,0.6931471805599453,7.10085190894405,1,4,2021,1,8,2021
32.0,0,1.0,20.0,1005.0,611993,4.705192010360012,17.229818897973214,-0.6931471805599453,7.359467638255621,1,4,2021,1,7,2021
39.0,0,0.0,41.0,1000.0,1668701718,5.530147140760584,17.22395604188824,1.0986122886681098,7.097548850614793,1,4,2021,1,8,2021
32.0,0,1.0,20.0,1175.0,611993,4.687996713698058,17.229818897973214,-0.5108256237659907,7.382746449738912,1,4,2021,1,7,2021
39.0,0,0.0,41.0,1000.0,1668701718,5.551437147920132,17.22395604188824,1.3862943611198906,7.0925737159746784,1,4,2021,1,8,2021
32.0,0,1.0,20.0,879.0,611993,4.731609434960592,17.229818897973214,-0.7985076962177716,7.393239705191865,1,4,2021,1,7,2021
39.0,0,0.0,41.0,1000.0,1668701718,4.676660577407423,17.22395604188824,0.0,7.13966033596492,1,4,2021,1,8,2021
32.0,0,1.0,20.0,900.0,611993,4.681134184872374,17.229818897973214,0.47000362924573563,7.199678345691172,1,4,2021,1,7,2021
39.0,0,0.0,41.0,990.0,1668701718,5.054494877189515,17.22395604188824,1.5040773967762742,7.091742115095153,1,4,2021,1,8,2021
32.0,0,1.0,20.0,890.0,611993,4.6530153113680495,17.229818897973214,-0.2231435513142097,7.268920128193722,1,4,2021,1,7,2021
39.0,0,0.0,41.0,1000.0,1668701718,6.009540390743584,17.22395604188824,0.9162907318741551,7.10085190894405,1,4,2021,1,8,2021
32.0,0,1.0,20.0,770.0,611993,4.707419002226971,17.229818897973214,-0.2231435513142097,7.289610521451167,1,4,2021,1,7,2021
39.0,0,0.0,41.0,1000.0,1668701718,5.5282271245702805,17.22395604188824,1.252762968495368,7.094234845924755,1,4,2021,1,8,2021
32.0,0,1.0,20.0,880.0,611993,4.732705329992574,17.229818897973214,-0.2231435513142097,7.270312886079025,1,4,2021,1,7,2021
39.0,0,0.0,41.0,990.0,1668701718,5.070733147547535,17.22395604188824,1.4469189829363254,7.0925737159746784,1,4,2021,1,8,2021
32.0,0,1.0,20.0,940.0,611993,4.659683286681466,17.229818897973214,-0.2231435513142097,7.2456550675945355,1,4,2021,1,7,2021
39.0,0,0.0,41.0,1200.0,1668701718,4.019937405804409,17.22395604188824,0.9162907318741551,7.097548850614793,1,4,2021,1,8,2021
32.0,0,1.0,20.0,1378.0,611993,4.692806189024915,17.229818897973214,-0.5108256237659907,7.27931883541462,1,4,2021,1,7,2021
39.0,0,0.0,41.0,1000.0,1668701718,5.525271508331582,17.22395604188824,0.4054651081081644,7.122866658599083,1,4,2021,1,8,2021
32.0,0,1.0,20.0,1500.0,611993,4.682184534036715,17.229818897973214,-0.2231435513142097,7.227662498728654,1,4,2021,1,7,2021
39.0,0,0.0,41.0,1000.0,1668701718,6.01587954921691,17.22395604188824,0.8109302162163288,7.105786129481271,1,4,2021,1,8,2021
28.0,1,1.0,10.0,1610.0,640665,5.408045197983845,17.223444299321844,0.6931471805599453,6.873163834212518,1,4,2021,1,9,2021
39.0,0,0.0,41.0,1000.0,1668701718,5.5368929121554915,17.22395604188824,1.0116009116784799,7.101675971619444,1,4,2021,1,8,2021
32.0,1,0.0,41.0,1268.0,611993,3.1130892371212187,17.225569162765556,-0.030459207484708574,7.393239705191865,1,4,2021,1,9,2021
39.0,0,0.0,41.0,1000.0,1668701718,5.54986048689914,17.22395604188824,1.1786549963416462,7.094234845924755,1,4,2021,1,8,2021
32.0,1,1.0,66.0,1500.0,640405,2.506018530748548,17.223962958218433,1.3862943611198906,6.872128101338986,1,4,2021,1,7,2021
39.0,0,0.0,41.0,1000.0,1668701718,5.025044579908665,17.22395604188824,1.3217558399823195,7.0967213784947605,1,4,2021,1,8,2021
32.0,1,1.0,66.0,1350.0,640405,2.7939370997140482,17.223962958218433,1.0986122886681098,6.9930151229329605,1,4,2021,1,7,2021
39.0,0,0.0,41.0,1000.0,1668701718,5.541177298694209,17.22395604188824,0.22314355131420976,7.1276936993473985,1,4,2021,1,8,2021
32.0,1,1.0,66.0,1250.0,640405,2.590163672590626,17.223962958218433,1.3862943611198906,6.877296071497429,1,4,2021,1,7,2021
39.0,0,0.0,41.0,1000.0,1668701718,5.859900301523253,17.22395604188824,0.5596157879354227,7.115582126184454,1,4,2021,1,8,2021
32.0,1,1.0,66.0,1300.0,640405,2.0570479235690664,17.223962958218433,1.0986122886681098,7.00033446027523,1,4,2021,1,7,2021
77.0,0,0.0,15.0,1500.0,640405,4.020035889185714,17.22773666570009,2.4849066497880004,6.92461239604856,1,4,2021,1,7,2021
32.0,1,1.0,66.0,1250.0,640405,2.11097062276313,17.223962958218433,0.6931471805599453,7.005789019253503,1,4,2021,1,7,2021
25.0,4,0.0,10.0,1500.0,1668701718,3.953754933800997,17.22166496657572,0.4054651081081644,7.090076835776092,1,4,2021,1,9,2021
32.0,1,1.0,66.0,1250.0,640405,2.3431823131344323,17.223962958218433,1.0986122886681098,7.00033446027523,1,4,2021,1,7,2021
25.0,4,0.0,10.0,1500.0,1668701718,3.3348980119402594,17.22166496657572,0.0,7.113142108707088,1,4,2021,1,9,2021
32.0,1,1.0,66.0,1250.0,640405,2.1121544787246105,17.223962958218433,0.9162907318741551,6.9975959829819265,1,4,2021,1,7,2021
77.0,1,0.0,15.0,1250.0,164141591,5.7352754327199476,17.2260934245155,-0.579818495252942,7.02108396428914,1,4,2021,1,10,2021
32.0,1,1.0,66.0,1250.0,640405,2.6172212219700515,17.223962958218433,1.252762968495368,6.994849985833071,1,4,2021,1,7,2021
78.0,1,1.0,10.0,1500.0,1670798778,0.7277359428689667,17.227659485268372,0.6931471805599453,6.858565034791365,1,4,2021,1,7,2021
32.0,1,1.0,66.0,1250.0,640405,2.5850721205374465,17.223962958218433,1.252762968495368,6.996681488176539,1,4,2021,1,7,2021
78.0,1,1.0,10.0,1500.0,1670798778,3.2912472241373925,17.227659485268372,1.0986122886681098,6.856461984594587,1,4,2021,1,7,2021
32.0,1,1.0,66.0,1300.0,640405,2.662055605886021,17.223962958218433,0.9162907318741551,7.01571242048723,1,4,2021,1,7,2021
78.0,1,1.0,10.0,1530.0,1670798778,0.7531716406683071,17.227659485268372,1.0986122886681098,6.853299093186078,1,4,2021,1,7,2021
32.0,1,1.0,66.0,1500.0,640405,2.8357280407309724,17.223962958218433,1.3862943611198906,6.9975959829819265,1,4,2021,1,7,2021
78.0,1,1.0,10.0,1500.0,1670798778,1.6440723473652292,17.227659485268372,1.3862943611198906,6.85751406254539,1,4,2021,1,7,2021
32.0,1,1.0,66.0,1500.0,640405,2.1645301469113774,17.223962958218433,1.3862943611198906,6.993932975223189,1,4,2021,1,7,2021
78.0,1,1.0,10.0,1500.0,1670798778,2.1316164631137773,17.227659485268372,1.6094379124341003,6.855408798609928,1,4,2021,1,7,2021
32.0,1,1.0,66.0,1500.0,640405,2.8577003527281932,17.223962958218433,1.791759469228055,6.93828448401696,1,4,2021,1,7,2021
78.0,1,1.0,10.0,1500.0,1670798778,1.2396205364008435,17.227659485268372,1.791759469228055,6.854354502255021,1,4,2021,1,7,2021
32.0,1,1.0,66.0,1500.0,640405,2.4223151439853265,17.223962958218433,1.9459101490553132,6.993932975223189,1,4,2021,1,7,2021
78.0,1,1.0,10.0,1250.0,1670798778,2.1413317463083894,17.227659485268372,0.6931471805599453,6.859614903654202,1,4,2021,1,7,2021
32.0,1,1.0,66.0,1250.0,640405,2.579861155741819,17.223962958218433,1.3862943611198906,6.996681488176539,1,4,2021,1,7,2021
78.0,1,1.0,10.0,1250.0,1670798778,0.6059256072988088,17.227659485268372,1.0986122886681098,6.855408798609928,1,4,2021,1,7,2021
32.0,1,1.0,66.0,1500.0,640405,2.075152228966576,17.223962958218433,1.6094379124341003,6.985641817639208,1,4,2021,1,7,2021
78.0,1,1.0,10.0,1250.0,1670798778,1.3525825725587401,17.227659485268372,1.3862943611198906,6.856461984594587,1,4,2021,1,7,2021
32.0,1,1.0,66.0,1500.0,640405,2.3820624701291515,17.223962958218433,1.791759469228055,6.984716320118266,1,4,2021,1,7,2021
78.0,1,1.0,10.0,1250.0,1670798778,2.0886467557697705,17.227659485268372,1.6094379124341003,6.85751406254539,1,4,2021,1,7,2021
32.0,1,1.0,66.0,1500.0,640405,2.8092452841788265,17.223962958218433,1.8484548129046001,6.99117688712121,1,4,2021,1,7,2021
78.0,1,1.0,10.0,1250.0,1670798778,2.4534063808273463,17.227659485268372,1.791759469228055,6.848005274576363,1,4,2021,1,7,2021
77.0,1,0.0,10.0,1342.0,1670798778,3.45313984765888,17.22813325476252,0.6931471805599453,6.927557906278317,1,4,2021,1,9,2021
78.0,1,1.0,10.0,1000.0,1670798778,2.2973211731455323,17.227659485268372,0.6931471805599453,6.86484777797086,1,4,2021,1,7,2021
77.0,1,0.0,10.0,1322.0,1670798778,3.2349098245053383,17.22813325476252,0.6931471805599453,6.946013991099227,1,4,2021,1,9,2021
78.0,1,1.0,10.0,1000.0,1670798778,2.3690851312858876,17.227659485268372,1.0986122886681098,6.858565034791365,1,4,2021,1,7,2021
78.0,1,1.0,10.0,1000.0,1670798778,1.8651120629886744,17.227659485268372,1.3862943611198906,6.859614903654202,1,4,2021,1,7,2021
78.0,1,1.0,10.0,1000.0,1670798778,0.5569309486922124,17.227659485268372,1.6094379124341003,6.859614903654202,1,4,2021,1,7,2021
78.0,1,1.0,10.0,1000.0,1670798778,2.112860283909292,17.227659485268372,1.791759469228055,6.860663671448287,1,4,2021,1,7,2021
78.0,1,1.0,10.0,1370.0,1670798778,1.893896901729244,17.227659485268372,0.8754687373538999,6.85751406254539,1,4,2021,1,7,2021
78.0,1,1.0,10.0,1405.0,1670798778,2.1778925526559227,17.227659485268372,1.0647107369924282,6.860663671448287,1,4,2021,1,7,2021
78.0,1,1.0,10.0,1500.0,1670798778,1.5242322620293802,17.227659485268372,1.0647107369924282,6.851184927493743,1,4,2021,1,7,2021
78.0,1,1.0,10.0,1235.0,1670798778,1.8270916576603335,17.227659485268372,1.5040773967762742,6.84587987526405,1,4,2021,1,7,2021
78.0,1,1.0,10.0,1250.0,1670798778,1.6159826746781742,17.227659485268372,1.33500106673234,6.856461984594587,1,4,2021,1,7,2021
78.0,1,1.0,10.0,1000.0,1670798778,0.9367397251328021,17.227659485268372,1.33500106673234,6.852242569051878,1,4,2021,1,7,2021
78.0,1,1.0,10.0,1500.0,1670798778,2.177176788630437,17.227659485268372,0.6931471805599453,6.863803391452954,1,4,2021,1,7,2021
78.0,1,1.0,10.0,1500.0,1670798778,0.7813024879283279,17.227659485268372,1.0986122886681098,6.860663671448287,1,4,2021,1,7,2021
78.0,1,1.0,10.0,1500.0,1670798778,1.0216885475963253,17.227659485268372,1.3862943611198906,6.860663671448287,1,4,2021,1,7,2021
78.0,1,1.0,10.0,1500.0,1670798778,0.5983122329149275,17.227659485268372,1.6094379124341003,6.859614903654202,1,4,2021,1,7,2021
78.0,1,1.0,10.0,1500.0,1670798778,1.4818455357462668,17.227659485268372,1.791759469228055,6.858565034791365,1,4,2021,1,7,2021
78.0,1,1.0,10.0,1250.0,1670798778,1.0648600523960527,17.227659485268372,0.6931471805599453,6.8690144506657065,1,4,2021,1,7,2021
78.0,1,1.0,10.0,1250.0,1670798778,2.08096054191461,17.227659485268372,1.0986122886681098,6.8679744089702925,1,4,2021,1,7,2021
78.0,1,1.0,10.0,1250.0,1670798778,1.9071623737293053,17.227659485268372,1.3862943611198906,6.866933284461882,1,4,2021,1,7,2021
78.0,1,1.0,10.0,1250.0,1670798778,2.2405807828827795,17.227659485268372,1.6094379124341003,6.859614903654202,1,4,2021,1,7,2021
78.0,1,1.0,10.0,1250.0,1670798778,1.3065958149035053,17.227659485268372,1.791759469228055,6.858565034791365,1,4,2021,1,7,2021
78.0,1,1.0,10.0,1000.0,1670798778,1.60165163006003,17.227659485268372,0.6931471805599453,6.872128101338986,1,4,2021,1,7,2021
78.0,1,1.0,10.0,1000.0,1670798778,2.340649072966307,17.227659485268372,1.0986122886681098,6.873163834212518,1,4,2021,1,7,2021
78.0,1,1.0,10.0,1000.0,1670798778,0.9255147265337959,17.227659485268372,1.3862943611198906,6.86171134048073,1,4,2021,1,7,2021
78.0,1,1.0,10.0,1000.0,1670798778,1.0403610391948859,17.227659485268372,1.6094379124341003,6.86484777797086,1,4,2021,1,7,2021
78.0,1,1.0,10.0,1000.0,1670798778,1.1511058936113017,17.227659485268372,1.791759469228055,6.859614903654202,1,4,2021,1,7,2021
78.0,1,1.0,10.0,1500.0,1670798778,0.9582580224204634,17.227659485268372,0.9162907318741551,6.86484777797086,1,4,2021,1,7,2021
30.0,1,2.0,28.0,952.0,628377,5.956168788373714,17.221826915285693,-0.9675840262617056,6.666862490551294,1,4,2021,1,4,2021
32.0,1,0.0,59.0,1317.0,1668701718,5.310300606867525,17.22829303912745,0.8329091229351039,6.666862490551294,1,4,2021,7,4,2021
28.0,1,1.0,10.0,2000.0,640665,6.664945202498665,17.22373519055992,1.3862943611198906,6.666862490551294,1,4,2021,3,4,2021
32.0,1,1.0,41.0,1220.0,611993,4.730807836345651,17.228049777132522,-0.3856624808119846,6.836259277277067,1,4,2021,6,4,2021
32.0,1,1.0,41.0,1220.0,611993,4.736160425741819,17.228049777132522,-0.5978370007556204,6.860663671448287,1,4,2021,6,4,2021
32.0,1,0.0,41.0,1056.0,611993,3.564175626208621,17.22761962341327,-0.9942522733438669,6.93537044601511,1,4,2021,6,4,2021
32.0,1,0.0,41.0,1220.0,611993,3.981195153030841,17.22761962341327,-0.5978370007556204,6.90975328164481,1,4,2021,6,4,2021
32.0,1,0.0,41.0,1220.0,611993,3.983966770316718,17.22761962341327,-0.5978370007556204,6.8679744089702925,1,4,2021,6,4,2021
25.0,1,0.0,15.0,1500.0,1671863738,3.162846558712763,17.229759595011142,1.3862943611198906,6.821107472256465,1,4,2021,6,4,2021
